,Mutation,Regulator,Regulon,MutationRegulatorEdge,-log10(p)_MutationRegulatorEdge,RegulatorRegulon_Spearman_R,RegulatorRegulon_Spearman_p-value,Regulon_stratification_t-statistic,-log10(p)_Regulon_stratification,Fraction_of_edges_correctly_aligned,Fraction_of_aligned_and_diff_exp_edges,number_downstream_regulons,number_differentially_expressed_regulons
2247,hsa-mir-141,FEV,2247,-1.0,3.7799531035630416,-0.4947586820848502,1.804364973627017e-16,2.807887756978553,2.2663681185135425,1.0,0.6153846153846154,13,8
3097,hsa-mir-141,SOX12,3097,-1.0,2.153807721465532,-0.4032770363761777,5.862842514855282e-11,3.7210177262624335,3.603010716103257,1.0,0.5833333333333334,12,7
315,hsa-mir-141,ETV2,315,-1.0,4.550371867133673,-0.3950428918557234,1.5401476086962028e-10,2.5227100799533257,1.9101591891500544,1.0,0.6,5,3
1059,hsa-mir-141,ZNF652,1059,1.0,3.0499685249871176,-0.6144769504644603,1.0049340312694676e-26,-2.1963494305833606,1.5372873299122585,1.0,0.5,8,4
1057,hsa-mir-141,ZNF652,1057,1.0,3.0499685249871176,-0.65401534019801,3.637538193039018e-31,-2.1928253281018253,1.5335289716458933,1.0,0.5,8,4
3228,hsa-mir-141,KLF12,3228,1.0,5.24501210609419,-0.6283120412706673,3.315676179587052e-28,-2.529997608660253,1.9192494088694247,1.0,0.25,4,1
642,hsa-mir-141,BACH2,642,1.0,4.938413711957046,-0.4495908867493567,1.5263741374551157e-13,-2.409469097034672,1.7766052969603872,1.0,0.3333333333333333,9,3
3307,hsa-mir-141,HBP1,3307,1.0,2.51086544388156,-0.3435320454836458,3.647937791176901e-08,-2.7321456549880327,2.1701645857137253,1.0,0.375,8,3
908,hsa-mir-141,ZNF219,908,-1.0,3.856524304304695,-0.321979769442689,2.729551649730789e-07,3.122541338449728,2.694167822269942,1.0,0.6190476190476191,21,13
3712,hsa-mir-141,FOXD3,3712,-1.0,1.824873423655549,-0.3072540701884445,9.895429965152964e-07,4.456858647410291,4.886212954514912,1.0,0.6428571428571429,14,9
3710,hsa-mir-141,FOXD3,3710,-1.0,1.824873423655549,-0.4204007209525742,7.213968156550398e-12,2.7883728787481807,2.241571722755744,1.0,0.6428571428571429,14,9
202,hsa-mir-141,SP4,202,1.0,2.2278468332568986,-0.5335918945598883,2.3420427350373374e-19,-2.640135018625759,2.0541226311598044,0.6363636363636364,0.3043478260869565,23,11
219,hsa-mir-141,SP4,219,1.0,2.2278468332568986,-0.3088559285280596,8.630612725619118e-07,-2.3816566478369765,1.7444470858067993,0.6363636363636364,0.3043478260869565,23,11
2209,hsa-mir-141,PPARA,2209,1.0,5.143902525769592,-0.4380225435650884,7.353971095960248e-13,-2.41040236250401,1.777690047140316,1.0,0.5714285714285714,7,4
4169,hsa-mir-141,SOX1,4169,-1.0,3.7799531035630416,-0.3739419794270386,1.625484270812853e-09,3.0935375654929045,2.6531540770642508,1.0,0.4545454545454545,11,5
3287,hsa-mir-141,BPTF,3287,1.0,4.928332182207969,-0.6467698433350267,2.6543921850678064e-30,-2.558838860626924,1.954089311563164,0.9166666666666666,0.6470588235294118,17,12
1803,hsa-mir-141,ZFX,1803,1.0,2.750617288532447,-0.4872631748509969,5.921630043286766e-16,-2.55412569463025,1.948361767828597,1.0,0.7777777777777778,18,14
2845,hsa-mir-141,LHX2,2845,-1.0,3.3955796011065096,-0.4350156334543532,1.0960241322418693e-12,2.7453327309678355,2.1853971323676773,0.8571428571428571,0.5454545454545454,11,7
817,hsa-mir-141,ELF2,817,1.0,5.038576373857088,-0.4712745085891064,6.793324707134629e-15,-2.314615527577025,1.6680362002272904,0.7692307692307693,0.5263157894736842,19,13
3996,hsa-mir-142,VAX2,3996,-1.0,3.117687112503279,-0.3397221912444395,5.2657536951275014e-08,4.754984894652851,5.4671141909185055,1.0,1.0,5,5
3994,hsa-mir-142,VAX2,3994,-1.0,3.117687112503279,-0.4360606173252543,9.545261516305737e-13,6.501704221129547,9.345923487770351,1.0,1.0,5,5
3995,hsa-mir-142,VAX2,3995,-1.0,3.117687112503279,-0.3081157660392633,9.194512159359032e-07,4.243331877988413,4.500106314364709,1.0,1.0,5,5
1442,hsa-mir-142,HOXC10,1442,-1.0,2.5221516523620204,-0.359168214695075,7.675136761060936e-09,5.74067792796349,7.548911892408937,1.0,0.75,4,3
3952,hsa-mir-142,POU4F1,3952,-1.0,3.536028191180291,-0.32459174254511,2.156322841295698e-07,5.4635450469382825,6.936359544683892,0.8333333333333334,0.5,10,6
3953,hsa-mir-142,POU4F1,3953,-1.0,3.536028191180291,-0.3034992337764445,1.3592009668989647e-06,2.280473894473114,1.629534136606,0.8333333333333334,0.5,10,6
4336,hsa-mir-142,SOX11,4336,-1.0,2.901130711722707,-0.4412285375595289,4.784750200297715e-13,8.1052243957832,13.581955153067751,0.8666666666666667,0.7222222222222222,18,15
4348,hsa-mir-142,SOX11,4348,-1.0,2.901130711722707,-0.5415180765688182,5.414429375295863e-20,5.531292838510571,7.074455244731064,0.8666666666666667,0.7222222222222222,18,15
4338,hsa-mir-142,SOX11,4338,-1.0,2.901130711722707,-0.359329062529687,7.54969791549158e-09,4.602953434363482,5.165304289344356,0.8666666666666667,0.7222222222222222,18,15
4055,hsa-mir-142,SOX15,4055,-1.0,5.68585300716211,-0.3439318653994688,3.5090844907022054e-08,7.300041975082868,11.384235967291238,0.9166666666666666,0.6111111111111112,18,12
4155,hsa-mir-142,TTF1,4155,-1.0,3.18241128353008,-0.4181851975762983,9.524215883781714e-12,3.973750482239186,4.029107562891234,0.8,0.5714285714285714,7,5
1922,hsa-mir-142,PBX1,1922,-1.0,2.620849831403571,-0.424455100801705,4.3159982066030665e-12,6.456763353083734,9.235111491160472,0.9,0.6428571428571429,14,10
1913,hsa-mir-142,PBX1,1913,-1.0,2.620849831403571,-0.334403925504628,8.718316442141266e-08,5.865921121573591,7.833693169418884,0.9,0.6428571428571429,14,10
1919,hsa-mir-142,PBX1,1919,-1.0,2.620849831403571,-0.3593381493459557,7.542670905486422e-09,5.503738349722907,7.020176997191954,0.9,0.6428571428571429,14,10
2240,hsa-mir-142,FEV,2240,-1.0,4.438821689821795,-0.3174109587835758,4.100709914072764e-07,5.553988284635946,7.127388557825663,1.0,0.6153846153846154,13,8
2239,hsa-mir-142,FEV,2239,-1.0,4.438821689821795,-0.4314144611853735,1.7584527720204876e-12,6.10370286787156,8.38453575035468,1.0,0.6153846153846154,13,8
2243,hsa-mir-142,FEV,2243,-1.0,4.438821689821795,-0.3849644108568301,4.846996279087899e-10,6.2645785406477845,8.770349321571269,1.0,0.6153846153846154,13,8
2247,hsa-mir-142,FEV,2247,-1.0,4.438821689821795,-0.4947586820848502,1.804364973627017e-16,5.791485585826158,7.66518254348714,1.0,0.6153846153846154,13,8
315,hsa-mir-142,ETV2,315,-1.0,5.522768317231918,-0.3950428918557234,1.5401476086962028e-10,5.282339506494344,6.544694475783921,1.0,0.6,5,3
3712,hsa-mir-142,FOXD3,3712,-1.0,4.572360720413871,-0.3072540701884445,9.895429965152964e-07,7.712971893919559,12.390767310503428,1.0,1.0,14,14
3717,hsa-mir-142,FOXD3,3717,-1.0,4.572360720413871,-0.3122783126543392,6.426408336591298e-07,3.64580770867044,3.48635410956596,1.0,1.0,14,14
3710,hsa-mir-142,FOXD3,3710,-1.0,4.572360720413871,-0.4204007209525742,7.213968156550398e-12,7.527617818292585,11.992279232111484,1.0,1.0,14,14
1640,hsa-mir-142,TCF7L2,1640,-1.0,2.320691512793104,-0.3156446063549888,4.790898296521369e-07,3.7804632608969406,3.702804326669298,1.0,1.0,2,2
3913,hsa-mir-142,SCRT1,3913,-1.0,1.4010984338934374,-0.5429033263345194,4.175043944260586e-20,6.104428597053731,8.389091497255016,1.0,1.0,2,2
2423,hsa-mir-142,HOXC11,2423,-1.0,3.130947310469953,-0.3803030777152191,8.130258908925033e-10,6.257938942935751,8.753220164765873,0.8,0.6666666666666666,6,5
4321,hsa-mir-142,SIX6,4321,-1.0,2.835971666152826,-0.3896597518608053,2.8549863256776037e-10,4.221714873385099,4.461945974777495,1.0,1.0,4,4
730,hsa-mir-142,MAZ,730,-1.0,3.1281642149478297,-0.3955020259469908,1.4604146715537928e-10,5.900563823074905,7.905928917232324,0.7692307692307693,0.5,20,13
4173,hsa-mir-142,SOX1,4173,-1.0,4.438821689821795,-0.4239591307962889,4.597612446589782e-12,6.228817153225825,8.684081189013575,1.0,1.0,11,11
4169,hsa-mir-142,SOX1,4169,-1.0,4.438821689821795,-0.3739419794270386,1.625484270812853e-09,7.785283189160965,12.677955315095952,1.0,1.0,11,11
4168,hsa-mir-142,SOX1,4168,-1.0,4.438821689821795,-0.3166937860000699,4.3685897008275356e-07,5.199776733280919,6.371856031879285,1.0,1.0,11,11
4171,hsa-mir-142,SOX1,4171,-1.0,4.438821689821795,-0.381403496235897,7.201009390639267e-10,4.463195979580841,4.9061953710904325,1.0,1.0,11,11
2847,hsa-mir-142,LHX2,2847,-1.0,2.5914823048233493,-0.323864044707136,2.3032082463906046e-07,4.794361993977319,5.538668937923682,1.0,0.7272727272727273,11,8
2845,hsa-mir-142,LHX2,2845,-1.0,2.5914823048233493,-0.4350156334543532,1.0960241322418693e-12,6.707184224099319,9.85061205962577,1.0,0.7272727272727273,11,8
4279,hsa-mir-142,NKX2-2,4279,-1.0,3.1779487399602777,-0.3800772338238712,8.334858621038667e-10,6.480811816359683,9.29258468408687,0.9090909090909092,0.7142857142857143,14,11
4272,hsa-mir-142,NKX2-2,4272,-1.0,3.1779487399602777,-0.5089481409092997,1.7537238247490804e-17,8.05662488303154,13.43431197513469,0.9090909090909092,0.7142857142857143,14,11
4273,hsa-mir-142,NKX2-2,4273,-1.0,3.1779487399602777,-0.4475708147096681,2.0173081652890091e-13,5.964429457253871,8.062883905496813,0.9090909090909092,0.7142857142857143,14,11
3238,hsa-mir-142,SATB1,3238,-1.0,3.196872648145805,-0.4046598845974333,4.971970380856094e-11,5.075732217634426,6.108848958016542,0.6923076923076923,0.5294117647058824,17,13
3240,hsa-mir-142,SATB1,3240,-1.0,3.196872648145805,-0.3446274198811279,3.2795759801074386e-08,4.263669093860237,4.533348884833912,0.6923076923076923,0.5294117647058824,17,13
3232,hsa-mir-142,SATB1,3232,-1.0,3.196872648145805,-0.3546766126001098,1.2115198288857452e-08,4.903772100679306,5.75405596377334,0.6923076923076923,0.5294117647058824,17,13
1437,hsa-mir-142,TRAF4,1437,-1.0,1.917489214767715,-0.4096650682130775,2.7206926663693688e-11,3.2642581965731114,2.894753892081246,1.0,0.5714285714285714,14,8
3996,hsa-mir-143,VAX2,3996,-1.0,1.6853816147721594,-0.3397221912444395,5.2657536951275014e-08,2.449413457915184,1.8233234029550816,1.0,1.0,5,5
3994,hsa-mir-143,VAX2,3994,-1.0,1.6853816147721594,-0.4360606173252543,9.545261516305737e-13,4.920898489916973,5.797634085113781,1.0,1.0,5,5
3995,hsa-mir-143,VAX2,3995,-1.0,1.6853816147721594,-0.3081157660392633,9.194512159359032e-07,5.797299172297868,7.667895910212706,1.0,1.0,5,5
1442,hsa-mir-143,HOXC10,1442,-1.0,2.1307501733503456,-0.359168214695075,7.675136761060936e-09,5.159412913171421,6.279583011806234,1.0,1.0,4,4
3952,hsa-mir-143,POU4F1,3952,-1.0,1.495775170289097,-0.32459174254511,2.156322841295698e-07,5.095804795892815,6.138748176801244,0.8333333333333334,0.5,10,6
3953,hsa-mir-143,POU4F1,3953,-1.0,1.495775170289097,-0.3034992337764445,1.3592009668989647e-06,3.299210356761538,2.952017794268941,0.8333333333333334,0.5,10,6
4055,hsa-mir-143,SOX15,4055,-1.0,4.519102808022224,-0.3439318653994688,3.5090844907022054e-08,4.041449024536301,4.146161964387283,1.0,0.5555555555555556,18,10
2240,hsa-mir-143,FEV,2240,-1.0,3.157457861712572,-0.3174109587835758,4.100709914072764e-07,3.4839729267980903,3.2306912857008188,0.75,0.4615384615384615,13,8
2239,hsa-mir-143,FEV,2239,-1.0,3.157457861712572,-0.4314144611853735,1.7584527720204876e-12,5.474859764753393,6.957502496909365,0.75,0.4615384615384615,13,8
2247,hsa-mir-143,FEV,2247,-1.0,3.157457861712572,-0.4947586820848502,1.804364973627017e-16,3.887389980735717,3.8816258441526377,0.75,0.4615384615384615,13,8
315,hsa-mir-143,ETV2,315,-1.0,2.2170204856293507,-0.3950428918557234,1.5401476086962028e-10,4.2988496458068,4.603517708489298,1.0,0.6,5,3
3307,hsa-mir-143,HBP1,3307,1.0,1.721078167854468,-0.3435320454836458,3.647937791176901e-08,-1.9821785726554344,1.3132683866150037,1.0,0.625,8,5
3712,hsa-mir-143,FOXD3,3712,-1.0,2.4678909943326186,-0.3072540701884445,9.895429965152964e-07,3.944659958127849,3.9798431469940585,1.0,0.6428571428571429,14,9
3717,hsa-mir-143,FOXD3,3717,-1.0,2.4678909943326186,-0.3122783126543392,6.426408336591298e-07,4.233145425685824,4.484899605434495,1.0,0.6428571428571429,14,9
3710,hsa-mir-143,FOXD3,3710,-1.0,2.4678909943326186,-0.4204007209525742,7.213968156550398e-12,3.792736355779727,3.72499753438976,1.0,0.6428571428571429,14,9
4321,hsa-mir-143,SIX6,4321,-1.0,2.690698229650947,-0.3896597518608053,2.8549863256776037e-10,3.67195332521947,3.5279854819999974,1.0,0.75,4,3
4173,hsa-mir-143,SOX1,4173,-1.0,3.157457861712572,-0.4239591307962889,4.597612446589782e-12,2.083822029894991,1.4176252706412742,1.0,0.9090909090909092,11,10
4169,hsa-mir-143,SOX1,4169,-1.0,3.157457861712572,-0.3739419794270386,1.625484270812853e-09,3.9251867321197658,3.946156815795328,1.0,0.9090909090909092,11,10
4168,hsa-mir-143,SOX1,4168,-1.0,3.157457861712572,-0.3166937860000699,4.3685897008275356e-07,5.6600957652744,7.368981734617106,1.0,0.9090909090909092,11,10
4171,hsa-mir-143,SOX1,4171,-1.0,3.157457861712572,-0.381403496235897,7.201009390639267e-10,2.8261829859411347,2.291505065469065,1.0,0.9090909090909092,11,10
1930,hsa-mir-143,SOX4,1930,-1.0,3.1836981260820894,-0.3435510451903895,3.64122122008196e-08,2.639706371371517,2.053616330384029,0.6666666666666666,0.375,16,9
1939,hsa-mir-143,SOX4,1939,-1.0,3.1836981260820894,-0.5227876700163976,1.6222552956374865e-18,2.8512397173997703,2.3240814452006444,0.6666666666666666,0.375,16,9
1928,hsa-mir-143,SOX4,1928,-1.0,3.1836981260820894,-0.3705991929255005,2.325445663816092e-09,3.876835632525288,3.8650002172808384,0.6666666666666666,0.375,16,9
1932,hsa-mir-143,SOX4,1932,-1.0,3.1836981260820894,-0.435445192041601,1.0355419903715454e-12,3.010243778840074,2.539185290681492,0.6666666666666666,0.375,16,9
2845,hsa-mir-143,LHX2,2845,-1.0,1.501467010086336,-0.4350156334543532,1.0960241322418693e-12,3.667593816149451,3.5210577083007286,1.0,0.5454545454545454,11,6
3238,hsa-mir-143,SATB1,3238,-1.0,1.7965698052486248,-0.4046598845974333,4.971970380856094e-11,3.1368309226524524,2.716443862081815,0.6363636363636364,0.4117647058823529,17,11
3240,hsa-mir-143,SATB1,3240,-1.0,1.7965698052486248,-0.3446274198811279,3.2795759801074386e-08,2.4726566224588398,1.8507202170441457,0.6363636363636364,0.4117647058823529,17,11
3232,hsa-mir-143,SATB1,3232,-1.0,1.7965698052486248,-0.3546766126001098,1.2115198288857452e-08,2.0430839615208654,1.3754328880997069,0.6363636363636364,0.4117647058823529,17,11
2240,hsa-mir-144,FEV,2240,-1.0,1.9504064958654168,-0.3174109587835758,4.100709914072764e-07,2.109734991405038,1.4448053863490922,0.7142857142857143,0.3846153846153846,13,7
2239,hsa-mir-144,FEV,2239,-1.0,1.9504064958654168,-0.4314144611853735,1.7584527720204876e-12,3.2657722076129594,2.9031992555974457,0.7142857142857143,0.3846153846153846,13,7
2247,hsa-mir-144,FEV,2247,-1.0,1.9504064958654168,-0.4947586820848502,1.804364973627017e-16,2.083613077116815,1.4174243968115443,0.7142857142857143,0.3846153846153846,13,7
315,hsa-mir-144,ETV2,315,-1.0,1.5125678140854628,-0.3950428918557234,1.5401476086962028e-10,2.135519115823138,1.4720294769502946,1.0,0.4,5,2
4169,hsa-mir-144,SOX1,4169,-1.0,1.9504064958654168,-0.3739419794270386,1.625484270812853e-09,2.910182514306399,2.4030728580711185,1.0,0.7272727272727273,11,8
4168,hsa-mir-144,SOX1,4168,-1.0,1.9504064958654168,-0.3166937860000699,4.3685897008275356e-07,2.8991750258965947,2.388658963190803,1.0,0.7272727272727273,11,8
3994,hsa-mir-145,VAX2,3994,-1.0,1.5191887157111394,-0.4360606173252543,9.545261516305737e-13,2.9297276025601597,2.429714076456534,1.0,0.8,5,4
3995,hsa-mir-145,VAX2,3995,-1.0,1.5191887157111394,-0.3081157660392633,9.194512159359032e-07,4.874817825747069,5.702500183837293,1.0,0.8,5,4
3952,hsa-mir-145,POU4F1,3952,-1.0,1.7813086879658735,-0.32459174254511,2.156322841295698e-07,4.168712382410926,4.363633734784379,1.0,0.3,10,3
3717,hsa-mir-145,FOXD3,3717,-1.0,2.213085011696019,-0.3122783126543392,6.426408336591298e-07,2.072552053081521,1.4057491133044056,1.0,0.2857142857142857,14,4
2423,hsa-mir-145,HOXC11,2423,-1.0,1.5404024889095551,-0.3803030777152191,8.130258908925033e-10,3.0300168669804908,2.566024843852001,1.0,0.1666666666666666,6,1
3996,hsa-mir-146a,VAX2,3996,-1.0,1.7638847084380855,-0.3397221912444395,5.2657536951275014e-08,2.803156314324076,2.261736322616198,1.0,0.8,5,4
3994,hsa-mir-146a,VAX2,3994,-1.0,1.7638847084380855,-0.4360606173252543,9.545261516305737e-13,3.84048192262605,3.8030012640432616,1.0,0.8,5,4
3995,hsa-mir-146a,VAX2,3995,-1.0,1.7638847084380855,-0.3081157660392633,9.194512159359032e-07,3.1624635273743213,2.7506584605892463,1.0,0.8,5,4
1442,hsa-mir-146a,HOXC10,1442,-1.0,1.448325024103981,-0.359168214695075,7.675136761060936e-09,3.14330812187226,2.7254661047923907,1.0,1.0,4,4
4055,hsa-mir-146a,SOX15,4055,-1.0,3.2170255085369344,-0.3439318653994688,3.5090844907022054e-08,4.68351457795477,5.325759675060284,0.9090909090909092,0.5555555555555556,18,11
2240,hsa-mir-146a,FEV,2240,-1.0,2.6372819315050418,-0.3174109587835758,4.100709914072764e-07,2.871150781273291,2.351323383711065,0.75,0.4615384615384615,13,8
2239,hsa-mir-146a,FEV,2239,-1.0,2.6372819315050418,-0.4314144611853735,1.7584527720204876e-12,3.591495362744823,3.399147548506566,0.75,0.4615384615384615,13,8
2243,hsa-mir-146a,FEV,2243,-1.0,2.6372819315050418,-0.3849644108568301,4.846996279087899e-10,3.2170898538008825,2.8319427730205327,0.75,0.4615384615384615,13,8
2247,hsa-mir-146a,FEV,2247,-1.0,2.6372819315050418,-0.4947586820848502,1.804364973627017e-16,4.296821404125839,4.59840559391898,0.75,0.4615384615384615,13,8
315,hsa-mir-146a,ETV2,315,-1.0,3.263634907915835,-0.3950428918557234,1.5401476086962028e-10,3.006849366997636,2.5344274763780423,1.0,0.8,5,4
3712,hsa-mir-146a,FOXD3,3712,-1.0,1.3957687232533442,-0.3072540701884445,9.895429965152964e-07,5.361294319088174,6.7150020385780005,1.0,0.8571428571428571,14,12
3717,hsa-mir-146a,FOXD3,3717,-1.0,1.3957687232533442,-0.3122783126543392,6.426408336591298e-07,3.183416491851796,2.7831347649712463,1.0,0.8571428571428571,14,12
3710,hsa-mir-146a,FOXD3,3710,-1.0,1.3957687232533442,-0.4204007209525742,7.213968156550398e-12,4.829886438793519,5.6133996936318376,1.0,0.8571428571428571,14,12
4321,hsa-mir-146a,SIX6,4321,-1.0,1.4643812091473427,-0.3896597518608053,2.8549863256776037e-10,3.909974521227672,3.9193996930910497,1.0,0.5,4,2
2515,hsa-mir-146a,AHR,2515,-1.0,1.6934302876020195,-0.3322619150878323,1.0652859377410929e-07,2.505452172129905,1.8891828982475896,1.0,1.0,1,1
4173,hsa-mir-146a,SOX1,4173,-1.0,2.6372819315050418,-0.4239591307962889,4.597612446589782e-12,3.206084679829995,2.8161188756906745,1.0,0.8181818181818182,11,9
4169,hsa-mir-146a,SOX1,4169,-1.0,2.6372819315050418,-0.3739419794270386,1.625484270812853e-09,5.026566082399643,6.011839173884452,1.0,0.8181818181818182,11,9
4168,hsa-mir-146a,SOX1,4168,-1.0,2.6372819315050418,-0.3166937860000699,4.3685897008275356e-07,3.691583669642234,3.5585099124991277,1.0,0.8181818181818182,11,9
4171,hsa-mir-146a,SOX1,4171,-1.0,2.6372819315050418,-0.381403496235897,7.201009390639267e-10,2.1022166695157827,1.436830068158005,1.0,0.8181818181818182,11,9
2847,hsa-mir-146a,LHX2,2847,-1.0,1.6456264682681108,-0.323864044707136,2.3032082463906046e-07,3.4668264254552708,3.2043709153412783,0.875,0.6363636363636364,11,8
2845,hsa-mir-146a,LHX2,2845,-1.0,1.6456264682681108,-0.4350156334543532,1.0960241322418693e-12,4.702990689596681,5.364792021552573,0.875,0.6363636363636364,11,8
3240,hsa-mir-146a,SATB1,3240,-1.0,1.432874511963781,-0.3446274198811279,3.2795759801074386e-08,3.1394947448171275,2.7182952946531693,0.5,0.2941176470588235,17,10
3232,hsa-mir-146a,SATB1,3232,-1.0,1.432874511963781,-0.3546766126001098,1.2115198288857452e-08,3.1305050069896003,2.706684528647356,0.5,0.2941176470588235,17,10
3996,hsa-mir-146b,VAX2,3996,-1.0,2.9550371388248147,-0.3397221912444395,5.2657536951275014e-08,4.802650914209843,5.550848919098255,1.0,1.0,5,5
3994,hsa-mir-146b,VAX2,3994,-1.0,2.9550371388248147,-0.4360606173252543,9.545261516305737e-13,5.669428259687092,7.388115126376495,1.0,1.0,5,5
3995,hsa-mir-146b,VAX2,3995,-1.0,2.9550371388248147,-0.3081157660392633,9.194512159359032e-07,4.953166272094858,5.847983490911561,1.0,1.0,5,5
1442,hsa-mir-146b,HOXC10,1442,-1.0,2.6424108165401314,-0.359168214695075,7.675136761060936e-09,5.928237209196722,7.978882458021574,1.0,0.75,4,3
3066,hsa-mir-146b,FOXO4,3066,-1.0,1.3264673435966532,-0.4212532371782956,6.47905409850049e-12,3.616892971021565,3.4315322398116224,0.9,0.75,12,10
3072,hsa-mir-146b,FOXO4,3072,-1.0,1.3264673435966532,-0.3170365413925132,4.238534750557846e-07,5.752942946991559,7.573146925468118,0.9,0.75,12,10
3952,hsa-mir-146b,POU4F1,3952,-1.0,6.383888340566063,-0.32459174254511,2.156322841295698e-07,5.719310571287736,7.498452442802151,0.875,0.7,10,8
3953,hsa-mir-146b,POU4F1,3953,-1.0,6.383888340566063,-0.3034992337764445,1.3592009668989647e-06,5.323107775659754,6.6330124757668765,0.875,0.7,10,8
4336,hsa-mir-146b,SOX11,4336,-1.0,5.184752384017425,-0.4412285375595289,4.784750200297715e-13,7.332493753142118,11.470093050605897,0.9285714285714286,0.7222222222222222,18,14
4348,hsa-mir-146b,SOX11,4348,-1.0,5.184752384017425,-0.5415180765688182,5.414429375295863e-20,7.11444562735266,10.770094507238236,0.9285714285714286,0.7222222222222222,18,14
4338,hsa-mir-146b,SOX11,4338,-1.0,5.184752384017425,-0.359329062529687,7.54969791549158e-09,5.247130102768267,6.471237298450384,0.9285714285714286,0.7222222222222222,18,14
4055,hsa-mir-146b,SOX15,4055,-1.0,4.592973317252622,-0.3439318653994688,3.5090844907022054e-08,6.554262233113125,9.474940946779396,0.9090909090909092,0.5555555555555556,18,11
